0, 57.264379999999996, 40.94356
1, 57.547399999999996, 42.641679999999994
2, 58.019099999999995, 43.490739999999995
3, 58.019099999999995, 43.3964
4, 58.67948, 43.773759999999996
5, 58.868159999999996, 45.849239999999995
6, 58.585139999999996, 45.849239999999995
7, 59.4342, 46.03792
8, 58.77381999999999, 45.47188
9, 55.943619999999996, 43.773759999999996
10, 56.415319999999994, 43.3964
11, 55.75494, 42.54734
12, 56.604, 41.603939999999994
13, 55.56625999999999, 40.18884
14, 54.24549999999999, 40.18884
15, 54.7172, 38.11336
16, 54.622859999999996, 38.01902
17, 54.52851999999999, 38.77374
18, 55.660599999999995, 40.75488
19, 55.00022, 42.169979999999995
20, 54.622859999999996, 42.169979999999995
21, 55.1889, 42.641679999999994
22, 55.00022, 41.5096
23, 54.43418, 42.35866
24, 54.056819999999995, 41.69828
25, 54.339839999999995, 42.641679999999994
26, 55.377579999999995, 41.9813
27, 53.96248, 41.9813
28, 54.43418, 42.54734
29, 55.943619999999996, 42.924699999999994
30, 56.604, 43.207719999999995
31, 56.415319999999994, 44.71716
32, 58.019099999999995, 45.94358
33, 58.39646, 46.698299999999996
34, 58.39646, 46.603959999999994
35, 58.67948, 46.32094
36, 58.49079999999999, 47.07566
37, 60.00024, 47.453019999999995
38, 61.13231999999999, 46.603959999999994
39, 59.52853999999999, 46.2266
40, 59.24552, 48.30208
41, 58.67948, 47.736039999999996
42, 58.67948, 48.490759999999995
43, 59.622879999999995, 47.54736
44, 58.77381999999999, 46.698299999999996
45, 58.77381999999999, 46.98132
46, 58.11344, 47.26434
47, 56.981359999999995, 48.86812
48, 56.698339999999995, 48.5851
49, 57.35872, 48.773779999999995
50, 57.264379999999996, 48.86812
51, 58.302119999999995, 47.453019999999995
52, 58.39646, 47.169999999999995
53, 58.019099999999995, 47.83038
54, 58.019099999999995, 46.603959999999994
55, 57.64174, 47.26434
56, 56.981359999999995, 48.019059999999996
57, 56.415319999999994, 46.32094
58, 57.64174, 47.26434
59, 58.11344, 48.96245999999999
60, 56.50966, 47.83038
61, 56.88701999999999, 48.019059999999996
62, 57.547399999999996, 48.207739999999994
63, 59.056839999999994, 47.35868
64, 58.67948, 46.886979999999994
65, 59.71722, 46.698299999999996
66, 60.47194, 46.698299999999996
67, 62.92478, 46.98132
68, 62.73609999999999, 45.47188
69, 63.39648, 44.43414
70, 62.264399999999995, 44.43414
71, 62.92478, 42.924699999999994
72, 62.547419999999995, 41.5096
73, 62.45307999999999, 43.207719999999995
74, 62.92478, 44.15112
75, 61.981379999999994, 43.490739999999995
76, 60.188919999999996, 43.207719999999995
77, 60.660619999999994, 43.67942
78, 61.321, 42.452999999999996
79, 61.698359999999994, 40.75488
80, 61.60402, 40.47186
81, 62.64176, 40.283179999999994
82, 62.64176, 38.86808
83, 59.81155999999999, 37.924679999999995
84, 59.71722, 39.33978
85, 58.019099999999995, 40.75488
86, 59.52853999999999, 42.83036
87, 60.75496, 43.962439999999994
88, 58.20777999999999, 45.00018
89, 57.736079999999994, 45.66056
90, 57.17003999999999, 44.43414
91, 59.52853999999999, 44.056779999999996
92, 56.981359999999995, 46.603959999999994
93, 58.20777999999999, 45.66056
94, 59.339859999999994, 44.056779999999996
95, 56.604, 43.11338
96, 57.35872, 45.00018
97, 57.736079999999994, 43.490739999999995
98, 55.84927999999999, 42.736019999999996
99, 55.56625999999999, 43.490739999999995
100, 55.943619999999996, 43.207719999999995
101, 54.43418, 44.15112
102, 54.15116, 43.962439999999994
103, 54.905879999999996, 43.67942
104, 55.56625999999999, 43.67942
105, 54.905879999999996, 43.962439999999994
106, 55.56625999999999, 43.30206
107, 54.811539999999994, 45.849239999999995
108, 54.43418, 45.283199999999994
109, 53.11342, 46.886979999999994
110, 52.170019999999994, 47.54736
111, 53.302099999999996, 46.03792
112, 53.86814, 45.566219999999994
113, 55.56625999999999, 44.62282
114, 54.811539999999994, 44.62282
115, 54.811539999999994, 43.773759999999996
116, 54.339839999999995, 41.9813
117, 54.7172, 40.94356
118, 53.490779999999994, 41.132239999999996
119, 52.3587, 42.26432
120, 51.88699999999999, 43.3964
121, 51.88699999999999, 42.54734
122, 50.4719, 43.30206
123, 50.943599999999996, 43.8681
124, 50.943599999999996, 42.169979999999995
125, 50.943599999999996, 42.736019999999996
126, 51.50964, 43.962439999999994
127, 49.90586, 43.11338
128, 48.67944, 44.3398
129, 48.96245999999999, 45.00018
130, 49.43416, 45.377539999999996
131, 49.339819999999996, 46.50962
132, 48.490759999999995, 45.566219999999994
133, 47.169999999999995, 45.00018
134, 45.7549, 45.66056
135, 45.283199999999994, 44.528479999999995
136, 45.18886, 44.43414
137, 44.811499999999995, 44.71716
138, 45.7549, 45.094519999999996
139, 44.3398, 47.35868
140, 43.773759999999996, 46.132259999999995
141, 44.528479999999995, 47.92471999999999
142, 44.811499999999995, 45.849239999999995
143, 45.849239999999995, 47.54736
144, 45.849239999999995, 47.54736
145, 45.7549, 48.39642
146, 44.15112, 48.86812
147, 43.773759999999996, 49.528499999999994
148, 45.47188, 49.056799999999996
149, 44.62282, 48.1134
