  Hz	 Vrms	dBV	deg
2400.0	0.453	-6.900
2500.0	0.475	-6.494
2600.0	0.498	-6.084
2700.0	0.522	-5.663
2800.0	0.554	-5.152
2900.0	0.586	-4.669
3000.0	0.624	-4.121
3100.0	0.664	-3.579
3200.0	0.711	-2.988
3300.0	0.761	-2.388
3400.0	0.814	-1.810
3500.0	0.871	-1.219
3600.0	0.919	-0.755
3700.0	0.949	-0.472
3800.0	0.963	-0.344
3900.0	0.953	-0.437
4000.0	0.913	-0.810
4100.0	0.863	-1.300
4200.0	0.803	-1.922
4300.0	0.742	-2.614
4400.0	0.681	-3.354
4500.0	0.624	-4.124
4600.0	0.570	-4.900
4700.0	0.524	-5.635
4800.0	0.482	-6.363
4900.0	0.446	-7.027
5000.0	0.412	-7.730
5100.0	0.383	-8.365
5200.0	0.355	-9.004
5300.0	0.330	-9.662
5400.0	0.309	-10.233
5500.0	0.289	-10.816
5600.0	0.270	-11.400
5700.0	0.256	-11.842
5800.0	0.243	-12.291
5900.0	0.228	-12.845
6000.0	0.214	-13.402
6100.0	0.205	-13.779
6200.0	0.203	-13.863
6300.0	0.194	-14.236
6400.0	0.184	-14.707
6500.0	0.177	-15.045
6600.0	0.170	-15.410
6700.0	0.161	-15.845
6800.0	0.154	-16.274
6900.0	0.147	-16.632
7000.0	0.143	-16.902
7100.0	0.137	-17.282
7200.0	0.131	-17.672
7300.0	0.126	-17.961
7400.0	0.123	-18.219
7500.0	0.119	-18.491
7600.0	0.114	-18.848
7700.0	0.111	-19.124
7800.0	0.106	-19.520
7900.0	0.103	-19.766
8000.0	0.099	-20.057
8100.0	0.096	-20.329
8200.0	0.094	-20.564
8300.0	0.091	-20.818
8400.0	0.089	-20.996
8500.0	0.086	-21.321
8600.0	0.083	-21.603
8700.0	0.080	-21.897
8800.0	0.079	-22.075
8900.0	0.076	-22.378
9000.0	0.075	-22.526
9100.0	0.072	-22.862
9200.0	0.070	-23.040
9300.0	0.068	-23.295
9400.0	0.067	-23.456
9500.0	0.065	-23.740
9600.0	0.064	-23.890
9700.0	0.062	-24.104
9800.0	0.061	-24.320
9900.0	0.058	-24.681
10000.0	0.057	-24.893
