  Hz	 Vrms	dBV	deg
330.0	0.015	-36.216
340.0	0.016	-35.941
350.0	0.016	-35.680
360.0	0.017	-35.422
370.0	0.017	-35.222
380.0	0.018	-35.001
390.0	0.018	-34.785
400.0	0.019	-34.533
410.0	0.019	-34.345
420.0	0.020	-34.131
430.0	0.020	-33.920
440.0	0.020	-33.773
450.0	0.021	-33.564
460.0	0.021	-33.361
470.0	0.022	-33.163
480.0	0.022	-32.997
490.0	0.023	-32.831
500.0	0.023	-32.643
510.0	0.024	-32.489
520.0	0.024	-32.325
530.0	0.025	-32.199
540.0	0.025	-31.996
550.0	0.026	-31.820
560.0	0.026	-31.615
570.0	0.026	-31.551
580.0	0.027	-31.356
590.0	0.027	-31.250
600.0	0.028	-31.078
610.0	0.028	-30.911
620.0	0.029	-30.714
630.0	0.030	-30.592
640.0	0.030	-30.470
650.0	0.030	-30.396
660.0	0.031	-30.152
670.0	0.031	-30.075
680.0	0.032	-29.923
690.0	0.032	-29.780
700.0	0.033	-29.668
710.0	0.033	-29.576
720.0	0.034	-29.398
730.0	0.034	-29.286
740.0	0.035	-29.130
750.0	0.035	-29.103
760.0	0.036	-28.922
770.0	0.036	-28.770
780.0	0.037	-28.639
790.0	0.037	-28.552
800.0	0.038	-28.468
810.0	0.038	-28.295
820.0	0.039	-28.233
830.0	0.039	-28.129
840.0	0.040	-27.951
850.0	0.040	-27.865
860.0	0.041	-27.777
870.0	0.042	-27.626
880.0	0.042	-27.584
890.0	0.042	-27.485
900.0	0.043	-27.318
910.0	0.043	-27.257
920.0	0.044	-27.134
930.0	0.045	-27.004
940.0	0.045	-26.969
950.0	0.046	-26.784
960.0	0.046	-26.658
970.0	0.047	-26.584
980.0	0.047	-26.490
990.0	0.048	-26.448
1000.0	0.049	-26.274
1010.0	0.049	-26.191
1110.0	0.055	-25.254
1210.0	0.060	-24.382
1310.0	0.066	-23.592
1410.0	0.072	-22.827
1510.0	0.079	-22.084
1610.0	0.086	-21.333
1710.0	0.093	-20.603
1810.0	0.101	-19.900
1910.0	0.110	-19.192
2010.0	0.120	-18.442
2110.0	0.130	-17.726
2210.0	0.140	-17.051
2310.0	0.156	-16.144
2410.0	0.170	-15.398
2510.0	0.184	-14.699
2610.0	0.201	-13.938
2710.0	0.219	-13.196
2810.0	0.240	-12.401
2910.0	0.264	-11.573
3010.0	0.290	-10.746
3110.0	0.323	-9.825
3210.0	0.357	-8.938
3310.0	0.396	-8.055
3410.0	0.437	-7.182
3510.0	0.463	-6.703
3610.0	0.499	-6.060
3710.0	0.522	-5.669
3810.0	0.531	-5.520
3910.0	0.525	-5.613
4010.0	0.510	-5.864
4110.0	0.488	-6.251
4210.0	0.462	-6.733
4310.0	0.435	-7.246
4410.0	0.406	-7.858
4510.0	0.380	-8.433
4610.0	0.358	-8.942
4710.0	0.338	-9.439
4810.0	0.317	-9.991
4910.0	0.298	-10.525
5010.0	0.282	-11.027
5110.0	0.269	-11.420
5210.0	0.257	-11.829
5310.0	0.243	-12.302
5410.0	0.232	-12.712
5510.0	0.222	-13.100
5610.0	0.214	-13.408
5710.0	0.206	-13.760
5810.0	0.204	-13.827
5910.0	0.196	-14.139
6010.0	0.189	-14.481
6110.0	0.183	-14.730
6210.0	0.179	-14.954
6310.0	0.173	-15.254
6410.0	0.167	-15.545
6510.0	0.162	-15.786
6610.0	0.158	-16.047
6710.0	0.153	-16.309
6810.0	0.150	-16.482
6910.0	0.145	-16.754
7010.0	0.142	-16.975
7110.0	0.137	-17.244
7210.0	0.134	-17.463
7310.0	0.131	-17.633
7410.0	0.128	-17.864
7510.0	0.125	-18.067
7610.0	0.123	-18.189
7710.0	0.121	-18.373
7810.0	0.118	-18.544
7910.0	0.116	-18.693
8010.0	0.115	-18.816
8110.0	0.111	-19.072
8210.0	0.109	-19.221
8310.0	0.107	-19.374
8410.0	0.105	-19.567
8510.0	0.104	-19.695
8610.0	0.102	-19.833
8710.0	0.100	-20.033
8810.0	0.098	-20.141
8910.0	0.097	-20.250
9010.0	0.096	-20.325
9110.0	0.095	-20.490
9210.0	0.093	-20.636
9310.0	0.091	-20.779
9410.0	0.090	-20.876
9510.0	0.090	-20.961
9610.0	0.088	-21.131
9710.0	0.087	-21.214
9810.0	0.085	-21.363
9910.0	0.084	-21.474
10010	0.083	-21.627
  Hz	 Vrms	dBV	deg
100.0	0.001	-58.750
110.0	0.001	-58.299
120.0	0.001	-57.657
130.0	0.001	-57.084
140.0	0.001	-56.564
150.0	0.002	-56.004
160.0	0.002	-55.470
170.0	0.002	-55.080
180.0	0.002	-54.643
190.0	0.002	-54.186
200.0	0.002	-53.799
210.0	0.002	-53.393
220.0	0.002	-52.974
230.0	0.002	-52.632
240.0	0.002	-52.245
250.0	0.003	-51.900
260.0	0.003	-51.571
270.0	0.003	-51.265
280.0	0.003	-50.945
290.0	0.003	-50.693
300.0	0.003	-50.311
310.0	0.003	-50.087
320.0	0.003	-49.791
330.0	0.003	-49.525
340.0	0.003	-49.272
350.0	0.004	-49.053
360.0	0.004	-48.807
370.0	0.004	-48.625
380.0	0.004	-48.391
390.0	0.004	-48.132
400.0	0.004	-47.901
410.0	0.004	-47.691
420.0	0.004	-47.505
430.0	0.004	-47.311
440.0	0.004	-47.033
450.0	0.005	-46.880
460.0	0.005	-46.728
470.0	0.005	-46.537
480.0	0.005	-46.340
490.0	0.005	-46.161
500.0	0.005	-45.986
510.0	0.005	-45.886
520.0	0.005	-45.628
530.0	0.005	-45.574
540.0	0.005	-45.333
550.0	0.006	-45.150
560.0	0.006	-44.963
570.0	0.006	-44.871
580.0	0.006	-44.703
590.0	0.006	-44.596
600.0	0.006	-44.417
610.0	0.006	-44.243
620.0	0.006	-44.150
630.0	0.006	-43.913
640.0	0.006	-43.815
650.0	0.006	-43.743
660.0	0.007	-43.527
670.0	0.007	-43.415
680.0	0.007	-43.223
690.0	0.007	-43.127
700.0	0.007	-43.043
710.0	0.007	-42.886
720.0	0.007	-42.734
730.0	0.007	-42.654
740.0	0.007	-42.586
750.0	0.008	-42.467
760.0	0.008	-42.281
770.0	0.008	-42.144
780.0	0.008	-42.117
790.0	0.008	-41.949
800.0	0.008	-41.817
810.0	0.008	-41.694
820.0	0.008	-41.631
830.0	0.008	-41.524
840.0	0.009	-41.393
850.0	0.009	-41.295
860.0	0.009	-41.180
870.0	0.009	-41.059
880.0	0.009	-40.948
890.0	0.009	-40.844
900.0	0.009	-40.802
910.0	0.009	-40.656
920.0	0.009	-40.528
930.0	0.010	-40.398
940.0	0.010	-40.350
950.0	0.010	-40.215
960.0	0.010	-40.174
970.0	0.010	-40.020
980.0	0.010	-39.960
990.0	0.010	-39.872
1000.0	0.010	-39.720
1010.0	0.010	-39.640
1110.0	0.012	-38.739
1210.0	0.013	-37.818
1310.0	0.014	-36.997
1410.0	0.016	-36.061
1510.0	0.017	-35.315
1610.0	0.019	-34.539
1710.0	0.020	-33.826
1810.0	0.022	-33.082
1910.0	0.024	-32.392
2010.0	0.026	-31.608
2110.0	0.028	-30.946
2210.0	0.031	-30.153
2310.0	0.034	-29.394
2410.0	0.037	-28.551
2510.0	0.041	-27.776
2610.0	0.045	-26.879
2710.0	0.050	-26.016
2810.0	0.056	-25.065
2910.0	0.063	-24.002
3010.0	0.071	-22.924
3110.0	0.082	-21.683
3210.0	0.097	-20.309
3310.0	0.115	-18.749
3410.0	0.142	-16.933
3510.0	0.182	-14.782
3610.0	0.224	-12.986
3710.0	0.259	-11.746
3810.0	0.263	-11.598
3910.0	0.238	-12.484
4010.0	0.204	-13.787
4110.0	0.176	-15.096
4210.0	0.152	-16.379
4310.0	0.133	-17.509
4410.0	0.119	-18.514
4510.0	0.106	-19.476
4610.0	0.096	-20.321
4710.0	0.089	-21.034
4810.0	0.081	-21.780
4910.0	0.075	-22.496
5010.0	0.070	-23.117
5110.0	0.065	-23.702
5210.0	0.062	-24.129
5310.0	0.057	-24.856
5410.0	0.055	-25.268
5510.0	0.052	-25.691
5610.0	0.050	-26.074
5710.0	0.047	-26.506
5810.0	0.045	-26.896
5910.0	0.043	-27.294
6010.0	0.042	-27.554
6110.0	0.040	-27.928
6210.0	0.038	-28.309
6310.0	0.037	-28.589
6410.0	0.036	-28.806
6510.0	0.035	-29.004
6610.0	0.034	-29.282
6710.0	0.033	-29.588
6810.0	0.032	-29.865
6910.0	0.031	-30.053
7010.0	0.030	-30.315
7110.0	0.030	-30.575
7210.0	0.029	-30.786
7310.0	0.028	-31.011
7410.0	0.028	-31.170
7510.0	0.027	-31.404
7610.0	0.026	-31.588
7710.0	0.026	-31.728
7810.0	0.025	-31.889
7910.0	0.025	-32.107
8010.0	0.024	-32.271
8110.0	0.024	-32.475
8210.0	0.023	-32.645
8310.0	0.023	-32.806
8410.0	0.022	-32.996
8510.0	0.022	-33.172
8610.0	0.022	-33.349
8710.0	0.021	-33.420
8810.0	0.021	-33.618
8910.0	0.021	-33.763
9010.0	0.020	-33.914
9110.0	0.020	-33.920
9210.0	0.020	-34.091
9310.0	0.020	-34.177
9410.0	0.019	-34.327
9510.0	0.019	-34.476
9610.0	0.019	-34.536
9710.0	0.018	-34.689
9810.0	0.018	-34.809
9910.0	0.018	-34.901
10010	0.018	-35.025
