  Hz	 Vrms	dBV	deg
38010	0.303	-10.362
39010	0.303	-10.365
40010	0.302	-10.395
41010	0.303	-10.385
42010	0.303	-10.363
43010	0.302	-10.386
44010	0.304	-10.350
45010	0.303	-10.362
46010	0.304	-10.349
47010	0.303	-10.381
48010	0.304	-10.355
49010	0.303	-10.371
50010	0.304	-10.350
51010	0.303	-10.373
52010	0.303	-10.359
53010	0.303	-10.359
54010	0.303	-10.364
55010	0.304	-10.351
56010	0.303	-10.369
57010	0.303	-10.367
58010	0.304	-10.353
59010	0.304	-10.337
60010	0.305	-10.321
61010	0.304	-10.352
62010	0.303	-10.379
63010	0.304	-10.329
64010	0.304	-10.347
65010	0.304	-10.329
66010	0.304	-10.343
67010	0.304	-10.347
68010	0.304	-10.336
69010	0.304	-10.333
70010	0.304	-10.349
71010	0.304	-10.343
72010	0.304	-10.355
73010	0.304	-10.354
74010	0.305	-10.322
75010	0.304	-10.332
76010	0.303	-10.357
77010	0.304	-10.356
78010	0.304	-10.336
79010	0.304	-10.339
80010	0.305	-10.317
81010	0.304	-10.347
82010	0.305	-10.327
83010	0.304	-10.333
84010	0.304	-10.339
85010	0.304	-10.338
86010	0.305	-10.321
87010	0.304	-10.340
88010	0.305	-10.323
89010	0.305	-10.322
90010	0.304	-10.337
91010	0.305	-10.321
92010	0.304	-10.340
93010	0.304	-10.336
94010	0.305	-10.322
95010	0.304	-10.334
96010	0.304	-10.329
97010	0.303	-10.360
98010	0.304	-10.354
99010	0.304	-10.344
100010	0.304	-10.334
