3,000	48,800
3,200	45,400
3,400	43,000
3,600	36,400
3,800	43,800
4,000	36,600
4,200	36,400
4,400	31,000
4,600	27,400
4,800	34,600
5,000	83,000
5,200	324,600
5,400	550,000
5,600	735,400
5,800	878,600
6,000	992,000
6,200	1095,000
6,400	1137,200
6,600	1206,600
6,800	1222,400
7,000	1237,800
7,200	1263,600
7,400	1262,200
7,600	1253,200
7,800	1231,000
8,000	1194,800
8,200	1176,400
8,400	1150,000
8,600	1119,600
8,800	1441,400
9,000	2863,800
9,200	1524,400
9,400	1089,800
9,600	1048,200
9,800	1025,800
10,000	2392,000
10,200	6315,400
10,400	1263,000
10,600	859,000
10,800	828,800
11,000	770,400
11,200	718,200
11,400	677,000
11,600	657,400
11,800	597,800
12,000	546,400
12,200	514,400
12,400	495,800
12,600	445,800
12,800	432,000
13,000	394,800
13,200	372,200
13,400	325,000
13,600	285,000
13,800	274,400
14,000	259,800
14,200	232,200
14,400	231,800
14,600	222,400
14,800	220,600
15,000	196,600
15,200	204,600
15,400	196,800
15,600	173,800
15,800	167,000
16,000	162,200
16,200	158,600
16,400	141,200
16,600	144,600
16,800	140,000
17,000	135,200
17,200	130,800
17,400	138,200
17,600	126,800
17,800	140,400
18,000	190,400
18,200	330,200
18,400	437,000
18,600	126,400
18,800	126,600
19,000	121,000
19,200	121,200
19,400	115,800
19,600	114,200
19,800	119,000
20,000	117,800
20,200	115,200
20,400	225,400
20,600	1206,800
20,800	832,400
21,000	120,400
21,200	103,800
21,400	98,200
21,600	92,400
21,800	90,200
22,000	88,000
