Data from USB4F035431__15__14-25-55-547.txt Node

Date: Wed Feb 12 14:25:55 CET 2025
User: Versuch 234
Spectrometer: USB4F03543
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179,969	-110,08
180,181	-110,08
180,394	-110,08
180,606	-218,62
180,819	-232,96
181,031	37,38
181,243	92,67
181,456	-32,26
181,668	23,04
181,88	45,57
182,093	-36,35
182,305	-101,89
182,518	-24,06
182,73	14,85
182,942	-3,58
183,155	-73,21
183,367	57,86
183,579	78,33
183,791	-1,54
184,004	2,56
184,216	-19,97
184,428	10,75
184,641	35,33
184,853	-79,36
185,065	-91,65
185,277	23,04
185,49	82,43
185,702	37,38
185,914	-19,97
186,126	51,71
186,338	27,14
186,551	25,09
186,763	12,8
186,975	8,7
187,187	0,51
187,399	-11,78
187,612	23,04
187,824	12,8
188,036	41,47
188,248	-1,54
188,46	74,24
188,672	59,9
188,885	-11,78
189,097	84,48
189,309	-19,97
189,521	-7,68
189,733	20,99
189,945	16,9
190,157	4,61
190,369	-58,88
190,581	18,94
190,794	-17,92
191,006	-95,74
191,218	-7,68
191,43	76,29
191,642	-79,36
191,854	-11,78
192,066	72,19
192,278	-19,97
192,49	-105,98
192,702	-56,83
192,914	45,57
193,126	-15,87
193,338	-28,16
193,55	90,62
193,762	12,8
193,974	-40,45
194,186	-48,64
194,398	20,99
194,61	-24,06
194,822	43,52
195,034	68,09
195,246	43,52
195,457	25,09
195,669	86,53
195,881	57,86
196,093	-30,21
196,305	55,81
196,517	-40,45
196,729	35,33
196,941	-19,97
197,153	53,76
197,365	82,43
197,576	-34,3
197,788	-73,21
198	45,57
198,212	35,33
198,424	100,86
198,636	-38,4
198,847	-36,35
199,059	6,66
199,271	-3,58
199,483	61,95
199,695	-13,82
199,906	53,76
200,118	-52,74
200,33	49,66
200,542	324,09
200,753	-15,87
200,965	-44,54
201,177	8,7
201,389	18,94
201,6	49,66
201,812	-22,02
202,024	-24,06
202,235	-60,93
202,447	76,29
202,659	39,42
202,871	27,14
203,082	12,8
203,294	20,99
203,506	-46,59
203,717	18,94
203,929	61,95
204,141	-48,64
204,352	64
204,564	-44,54
204,775	-56,83
204,987	94,72
205,199	-13,82
205,41	45,57
205,622	12,8
205,833	-11,78
206,045	61,95
206,257	-30,21
206,468	-54,78
206,68	0,51
206,891	-3,58
207,103	-3,58
207,314	-48,64
207,526	20,99
207,737	-30,21
207,949	59,9
208,16	35,33
208,372	66,05
208,583	-22,02
208,795	-7,68
209,006	-19,97
209,218	-19,97
209,429	-97,79
209,641	-17,92
209,852	-22,02
210,064	51,71
210,275	-19,97
210,487	53,76
210,698	84,48
210,909	-19,97
211,121	0,51
211,332	45,57
211,544	57,86
211,755	12,8
211,966	51,71
212,178	-19,97
212,389	94,72
212,6	45,57
212,812	47,62
213,023	-7,68
213,234	12,8
213,446	51,71
213,657	-7,68
213,868	37,38
214,08	117,25
214,291	25,09
214,502	2,56
214,714	-5,63
214,925	-52,74
215,136	-75,26
215,347	12,8
215,559	-54,78
215,77	33,28
215,981	45,57
216,192	-60,93
216,404	2,56
216,615	23,04
216,826	4,61
217,037	10,75
217,249	29,18
217,46	100,86
217,671	-13,82
217,882	-11,78
218,093	49,66
218,304	-13,82
218,516	61,95
218,727	-28,16
218,938	-62,98
219,149	117,25
219,36	20,99
219,571	14,85
219,782	-15,87
219,993	25,09
220,205	-22,02
220,416	25,09
220,627	12,8
220,838	94,72
221,049	231,93
221,26	80,38
221,471	8,7
221,682	-34,3
221,893	-11,78
222,104	-19,97
222,315	-40,45
222,526	20,99
222,737	33,28
222,948	-5,63
223,159	-13,82
223,37	-22,02
223,581	-40,45
223,792	25,09
224,003	-36,35
224,214	35,33
224,425	51,71
224,636	-28,16
224,847	107,01
225,058	-3,58
225,269	-5,63
225,48	-17,92
225,691	-103,93
225,902	14,85
226,112	4,61
226,323	-52,74
226,534	29,18
226,745	-28,16
226,956	-77,31
227,167	10,75
227,378	-87,55
227,589	-28,16
227,799	152,06
228,01	-3,58
228,221	-28,16
228,432	-40,45
228,643	35,33
228,853	68,09
229,064	-7,68
229,275	-15,87
229,486	-42,5
229,697	-112,13
229,907	-69,12
230,118	-56,83
230,329	-101,89
230,54	25,09
230,75	-7,68
230,961	10,75
231,172	-42,5
231,383	-36,35
231,593	-75,26
231,804	2,56
232,015	-32,26
232,225	-46,59
232,436	53,76
232,647	61,95
232,857	86,53
233,068	-28,16
233,279	43,52
233,489	2,56
233,7	-5,63
233,91	-24,06
234,121	55,81
234,332	0,51
234,542	12,8
234,753	-24,06
234,964	-32,26
235,174	10,75
235,385	-11,78
235,595	-3,58
235,806	-7,68
236,016	-52,74
236,227	-50,69
236,437	-60,93
236,648	-11,78
236,858	25,09
237,069	-19,97
237,279	-19,97
237,49	20,99
237,7	-52,74
237,911	-65,02
238,121	10,75
238,332	-7,68
238,542	39,42
238,753	-32,26
238,963	-7,68
239,174	4,61
239,384	-40,45
239,595	10,75
239,805	-44,54
240,015	-56,83
240,226	-30,21
240,436	-1,54
240,647	-5,63
240,857	45,57
241,067	-7,68
241,278	90,62
241,488	6,66
241,698	16,9
241,909	29,18
242,119	14,85
242,329	18,94
242,54	74,24
242,75	27,14
242,96	-62,98
243,171	-58,88
243,381	68,09
243,591	-58,88
243,801	51,71
244,012	39,42
244,222	20,99
244,432	-19,97
