0,42.02952,47.74406
1,43.78075,48.02057
2,44.79462,48.66576
3,45.071130000000004,46.638020000000004
4,46.36151,46.638020000000004
5,45.25547,46.36151
6,44.05726,47.9284
7,44.61028,48.75793
8,44.2416,50.50916
9,44.33377,51.06218
10,45.531980000000004,50.6935
11,47.0067,49.31095
12,48.389250000000004,49.58746
13,49.7718,50.140480000000004
14,50.50916,50.6935
15,49.31095,51.79954
16,48.02057,51.33869
17,45.90066,50.601330000000004
18,45.99283,50.601330000000004
19,47.19104,51.06218
20,48.57359,49.86397
21,47.283210000000004,49.95614
22,45.71632,50.87784
23,47.09887,48.20491
24,45.62415,50.50916
25,46.54585,48.57359
26,47.9284,48.75793
27,48.94227,49.495290000000004
28,49.67963,50.50916
29,51.246520000000004,53.82728
30,49.58746,52.90558
31,50.78567,51.6152
32,50.6935,53.82728
33,51.15435,52.72124
34,51.15435,52.72124
35,51.15435,52.72124
36,49.58746,50.601330000000004
37,50.32482,50.6935
38,49.95614,51.98388
39,50.6935,53.64294
40,51.6152,53.27426
41,48.75793,51.89171
42,47.9284,53.55077
43,46.085,53.458600000000004
44,44.33377,53.64294
45,43.04339,53.73511
46,42.85905,53.27426
47,43.41207,55.48634
48,43.68858,54.84115
49,44.33377,55.209830000000004
50,44.97896,54.74898
51,45.71632,56.50021
52,47.46755,56.13153
53,47.9284,55.85502
54,48.48142,54.84115
55,46.82236,54.65681
56,47.46755,54.65681
57,47.0067,53.55077
58,44.05726,54.19596
59,44.14943,52.26039
60,45.90066,50.601330000000004
61,45.71632,51.43086
62,46.26934,52.813410000000005
63,46.26934,51.33869
64,45.43981,51.33869
65,44.88679,54.74898
66,46.085,54.74898
67,44.70245,56.86889
68,44.97896,55.48634
69,43.965090000000004,54.74898
70,44.97896,54.19596
71,45.531980000000004,53.27426
72,47.0067,52.352560000000004
73,46.638020000000004,54.74898
74,47.74406,55.11766
75,48.75793,55.57851
76,50.50916,54.84115
77,53.55077,55.94719
78,54.103790000000004,54.19596
79,53.82728,54.84115
80,52.44473,55.57851
81,54.28813,55.76285
82,53.458600000000004,57.05323
83,53.08992,56.40804
84,53.458600000000004,57.882760000000005
85,53.18209,56.40804
86,53.458600000000004,55.94719
87,54.65681,54.65681
88,55.48634,54.564640000000004
89,55.39417,55.76285
90,53.08992,55.57851
91,54.84115,54.564640000000004
92,53.73511,54.74898
93,55.209830000000004,56.2237
94,55.76285,56.13153
95,55.94719,55.39417
96,57.05323,54.93332
97,54.19596,54.93332
98,55.76285,56.50021
99,53.91945,55.76285
